"","sp","DR","ssp","lat","region","age","genus","Family","Order","eltonO","eltonF"
"9347","Todirostrum poliocephalum",NA,NA,NA,"NA",NA,"Todirostrum","Pipromorphidae","Passeriformes","",""
"9348","Poecilotriccus plumbeiceps",NA,NA,NA,"NA",NA,"Poecilotriccus","Pipromorphidae","Passeriformes","",""
"9349","Poecilotriccus russatus",NA,NA,NA,"NA",NA,"Poecilotriccus","Pipromorphidae","Passeriformes","",""
"9350","Poecilotriccus latirostris",NA,NA,NA,"NA",NA,"Poecilotriccus","Pipromorphidae","Passeriformes","",""
"9351","Poecilotriccus senex",NA,NA,NA,"NA",NA,"Poecilotriccus","Pipromorphidae","Passeriformes","",""
"9352","Poecilotriccus calopterus",NA,NA,NA,"NA",NA,"Poecilotriccus","Pipromorphidae","Passeriformes","",""
"9353","Poecilotriccus pulchellus",NA,NA,NA,"NA",NA,"Poecilotriccus","Pipromorphidae","Passeriformes","",""
"9354","Poecilotriccus fumifrons",NA,NA,NA,"NA",NA,"Poecilotriccus","Pipromorphidae","Passeriformes","",""
"9355","Poecilotriccus luluae",NA,NA,NA,"NA",NA,"Poecilotriccus","Pipromorphidae","Passeriformes","",""
"9356","Rhynchocyclus pacificus",NA,NA,NA,"NA",NA,"Rhynchocyclus","Pipromorphidae","Passeriformes","",""
"9357","Corythopis torquatus",NA,NA,NA,"NA",NA,"Corythopis","Pipromorphidae","Passeriformes","",""
"9358","Phylloscartes kronei",NA,NA,NA,"NA",NA,"Phylloscartes","Pipromorphidae","Passeriformes","",""
"9359","Phylloscartes paulista",NA,NA,NA,"NA",NA,"Phylloscartes","Pipromorphidae","Passeriformes","",""
"9360","Phylloscartes ceciliae",NA,NA,NA,"NA",NA,"Phylloscartes","Pipromorphidae","Passeriformes","",""
"9361","Cercomacra brasiliana",NA,NA,NA,"NA",NA,"Cercomacra","Thamnophilidae","Passeriformes","",""
"9362","Cercomacra laeta",NA,NA,NA,"NA",NA,"Cercomacra","Thamnophilidae","Passeriformes","",""
"9363","Cercomacra parkeri",NA,NA,NA,"NA",NA,"Cercomacra","Thamnophilidae","Passeriformes","",""
"9364","Melanopareia maranonica",NA,NA,NA,"NA",NA,"Melanopareia","Melanopareiidae","Passeriformes","",""
"9365","Dendroplex kienerii",NA,NA,NA,"NA",NA,"Dendroplex","Dendrocolaptidae","Passeriformes","",""
"9366","Dendroplex picus",NA,NA,NA,"NA",NA,"Dendroplex","Dendrocolaptidae","Passeriformes","",""
"9367","Campylorhamphus pucherani",NA,NA,NA,"NA",NA,"Campylorhamphus","Dendrocolaptidae","Passeriformes","",""
"9368","Lepidocolaptes falcinellus",NA,NA,NA,"NA",NA,"Lepidocolaptes","Dendrocolaptidae","Passeriformes","",""
"9369","Lepidocolaptes lacrymiger",NA,NA,NA,"NA",NA,"Lepidocolaptes","Dendrocolaptidae","Passeriformes","",""
"9370","Xiphorhynchus susurrans",NA,NA,NA,"NA",NA,"Xiphorhynchus","Dendrocolaptidae","Passeriformes","",""
"9371","Xiphorhynchus fuscus",NA,NA,NA,"NA",NA,"Xiphorhynchus","Dendrocolaptidae","Passeriformes","",""
"9372","Dendrocolaptes sanctithomae",NA,NA,NA,"NA",NA,"Dendrocolaptes","Dendrocolaptidae","Passeriformes","",""
"9373","Deconychura stictolaema",NA,NA,NA,"NA",NA,"Deconychura","Dendrocolaptidae","Passeriformes","",""
"9374","Dendrocincla turdina",NA,NA,NA,"NA",NA,"Dendrocincla","Dendrocolaptidae","Passeriformes","",""
"9375","Chamaeza turdina",NA,NA,NA,"NA",NA,"Chamaeza","Formicariidae","Passeriformes","",""
"9376","Grallaria ridgelyi",NA,NA,NA,"NA",NA,"Grallaria","Grallariidae","Passeriformes","",""
"9377","Grallaria milleri",NA,NA,NA,"NA",NA,"Grallaria","Grallariidae","Passeriformes","",""
"9378","Grallaria andicolus",NA,NA,NA,"NA",NA,"Grallaria","Grallariidae","Passeriformes","",""
"9379","Grallaria chthonia",NA,NA,NA,"NA",NA,"Grallaria","Grallariidae","Passeriformes","",""
"9380","Grallaria griseonucha",NA,NA,NA,"NA",NA,"Grallaria","Grallariidae","Passeriformes","",""
"9381","Hylopezus auricularis",NA,NA,NA,"NA",NA,"Hylopezus","Grallariidae","Passeriformes","",""
"9382","Grallaricula cucullata",NA,NA,NA,"NA",NA,"Grallaricula","Grallariidae","Passeriformes","",""
"9383","Atrichornis clamosus",NA,NA,NA,"NA",NA,"Atrichornis","Atrichornithidae","Passeriformes","",""
"9384","Scenopoeetes dentirostris",NA,NA,NA,"NA",NA,"Scenopoeetes","Ptilonorhynchidae","Passeriformes","",""
"9385","Archboldia papuensis",NA,NA,NA,"NA",NA,"Archboldia","Ptilonorhynchidae","Passeriformes","",""
"9386","Ptilonorhynchus violaceus",NA,NA,NA,"NA",NA,"Ptilonorhynchus","Ptilonorhynchidae","Passeriformes","",""
"9387","Dasyornis longirostris",NA,NA,NA,"NA",NA,"Dasyornis","Dasyornithidae","Passeriformes","",""
"9388","Xanthomyza phrygia",NA,NA,NA,"NA",NA,"Xanthomyza","Meliphagidae","Passeriformes","",""
"9389","Acanthagenys rufogularis",NA,NA,NA,"NA",NA,"Acanthagenys","Meliphagidae","Passeriformes","",""
"9390","Apalopteron familiare",NA,NA,NA,"NA",NA,"Apalopteron","Zosteropidae","Passeriformes","",""
"9391","Macgregoria pulchra",NA,NA,NA,"NA",NA,"Macgregoria","Meliphagidae","Passeriformes","",""
"9392","Acanthorhynchus superciliosus",NA,NA,NA,"NA",NA,"Acanthorhynchus","Meliphagidae","Passeriformes","",""
"9393","Acanthorhynchus tenuirostris",NA,NA,NA,"NA",NA,"Acanthorhynchus","Meliphagidae","Passeriformes","",""
"9394","Prosthemadera novaeseelandiae",NA,NA,NA,"NA",NA,"Prosthemadera","Meliphagidae","Passeriformes","",""
"9395","Foulehaio carunculatus",NA,NA,NA,"NA",NA,"Foulehaio","Meliphagidae","Passeriformes","",""
"9396","Anthornis melanura",NA,NA,NA,"NA",NA,"Anthornis","Meliphagidae","Passeriformes","",""
"9397","Acanthornis magna",NA,NA,NA,"NA",NA,"Acanthornis","Acanthizidae","Passeriformes","",""
"9398","Crateroscelis nigrorufa",NA,NA,NA,"NA",NA,"Crateroscelis","Acanthizidae","Passeriformes","",""
"9399","Sericornis rufescens",NA,NA,NA,"NA",NA,"Sericornis","Acanthizidae","Passeriformes","",""
"9400","Sericornis magnirostra",NA,NA,NA,"NA",NA,"Sericornis","Acanthizidae","Passeriformes","",""
"9401","Gerygone hypoxantha",NA,NA,NA,"NA",NA,"Gerygone","Acanthizidae","Passeriformes","",""
"9402","Gerygone albofrontata",NA,NA,NA,"NA",NA,"Gerygone","Acanthizidae","Passeriformes","",""
"9403","Gerygone inornata",NA,NA,NA,"NA",NA,"Gerygone","Acanthizidae","Passeriformes","",""
"9404","Gerygone modesta",NA,NA,NA,"NA",NA,"Gerygone","Acanthizidae","Passeriformes","",""
"9405","Gerygone dorsalis",NA,NA,NA,"NA",NA,"Gerygone","Acanthizidae","Passeriformes","",""
"9406","Gerygone chloronota",NA,NA,NA,"NA",NA,"Gerygone","Acanthizidae","Passeriformes","",""
"9407","Notiomystis cincta",NA,NA,NA,"NA",NA,"Notiomystis","Notiomystidae","Passeriformes","",""
"9408","Callaeas cinereus",NA,NA,NA,"NA",NA,"Callaeas","Callaeidae","Passeriformes","",""
"9409","Philesturnus carunculatus",NA,NA,NA,"NA",NA,"Philesturnus","Callaeidae","Passeriformes","",""
"9410","Cnemophilus macgregorii",NA,NA,NA,"NA",NA,"Cnemophilus","Cnemophilidae","Passeriformes","",""
"9411","Cnemophilus loriae",NA,NA,NA,"NA",NA,"Cnemophilus","Cnemophilidae","Passeriformes","",""
"9412","Loboparadisea sericea",NA,NA,NA,"NA",NA,"Loboparadisea","Cnemophilidae","Passeriformes","",""
"9413","Oriolus bouroensis",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9414","Oriolus forsteni",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9415","Oriolus sagittatus",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9416","Oriolus szalayi",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9417","Oriolus flavocinctus",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9418","Oriolus melanotis",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9419","Oriolus phaeochromus",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9420","Oriolus xanthonotus",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9421","Oriolus steerii",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9422","Oriolus albiloris",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9423","Oriolus isabellae",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9424","Oriolus tenuirostris",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9425","Oriolus crassirostris",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9426","Oriolus auratus",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9427","Oriolus oriolus",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9428","Oriolus chinensis",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9429","Oriolus nigripennis",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9430","Oriolus percivali",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9431","Oriolus larvatus",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9432","Oriolus monacha",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9433","Oriolus brachyrhynchus",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9434","Oriolus chlorocephalus",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9435","Oriolus xanthornus",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9436","Oriolus traillii",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9437","Oriolus hosii",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9438","Oriolus cruentus",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9439","Oriolus mellianus",NA,NA,NA,"NA",NA,"Oriolus","Oriolidae","Passeriformes","",""
"9440","Sphecotheres hypoleucus",NA,NA,NA,"NA",NA,"Sphecotheres","Oriolidae","Passeriformes","",""
"9441","Sphecotheres viridis",NA,NA,NA,"NA",NA,"Sphecotheres","Oriolidae","Passeriformes","",""
"9442","Sphecotheres vieilloti",NA,NA,NA,"NA",NA,"Sphecotheres","Oriolidae","Passeriformes","",""
"9443","Lycocorax pyrrhopterus",NA,NA,NA,"NA",NA,"Lycocorax","Paradisaeidae","Passeriformes","",""
"9444","Parotia lawesii",NA,NA,NA,"NA",NA,"Parotia","Paradisaeidae","Passeriformes","",""
"9445","Parotia helenae",NA,NA,NA,"NA",NA,"Parotia","Paradisaeidae","Passeriformes","",""
"9446","Parotia sefilata",NA,NA,NA,"NA",NA,"Parotia","Paradisaeidae","Passeriformes","",""
"9447","Parotia wahnesi",NA,NA,NA,"NA",NA,"Parotia","Paradisaeidae","Passeriformes","",""
"9448","Parotia carolae",NA,NA,NA,"NA",NA,"Parotia","Paradisaeidae","Passeriformes","",""
"9449","Pteridophora alberti",NA,NA,NA,"NA",NA,"Pteridophora","Paradisaeidae","Passeriformes","",""
"9450","Cicinnurus regius",NA,NA,NA,"NA",NA,"Cicinnurus","Paradisaeidae","Passeriformes","",""
"9451","Cicinnurus respublica",NA,NA,NA,"NA",NA,"Cicinnurus","Paradisaeidae","Passeriformes","",""
"9452","Cicinnurus magnificus",NA,NA,NA,"NA",NA,"Cicinnurus","Paradisaeidae","Passeriformes","",""
"9453","Paradisaea rudolphi",NA,NA,NA,"NA",NA,"Paradisaea","Paradisaeidae","Passeriformes","",""
"9454","Paradisaea guilielmi",NA,NA,NA,"NA",NA,"Paradisaea","Paradisaeidae","Passeriformes","",""
"9455","Paradisaea minor",NA,NA,NA,"NA",NA,"Paradisaea","Paradisaeidae","Passeriformes","",""
"9456","Paradisaea raggiana",NA,NA,NA,"NA",NA,"Paradisaea","Paradisaeidae","Passeriformes","",""
"9457","Paradisaea apoda",NA,NA,NA,"NA",NA,"Paradisaea","Paradisaeidae","Passeriformes","",""
"9458","Paradisaea decora",NA,NA,NA,"NA",NA,"Paradisaea","Paradisaeidae","Passeriformes","",""
"9459","Paradisaea rubra",NA,NA,NA,"NA",NA,"Paradisaea","Paradisaeidae","Passeriformes","",""
"9460","Paradigalla carunculata",NA,NA,NA,"NA",NA,"Paradigalla","Paradisaeidae","Passeriformes","",""
"9461","Paradigalla brevicauda",NA,NA,NA,"NA",NA,"Paradigalla","Paradisaeidae","Passeriformes","",""
"9462","Astrapia nigra",NA,NA,NA,"NA",NA,"Astrapia","Paradisaeidae","Passeriformes","",""
"9463","Astrapia splendidissima",NA,NA,NA,"NA",NA,"Astrapia","Paradisaeidae","Passeriformes","",""
"9464","Astrapia rothschildi",NA,NA,NA,"NA",NA,"Astrapia","Paradisaeidae","Passeriformes","",""
"9465","Astrapia stephaniae",NA,NA,NA,"NA",NA,"Astrapia","Paradisaeidae","Passeriformes","",""
"9466","Astrapia mayeri",NA,NA,NA,"NA",NA,"Astrapia","Paradisaeidae","Passeriformes","",""
"9467","Seleucidis melanoleucus",NA,NA,NA,"NA",NA,"Seleucidis","Paradisaeidae","Passeriformes","",""
"9468","Ptiloris victoriae",NA,NA,NA,"NA",NA,"Ptiloris","Paradisaeidae","Passeriformes","",""
"9469","Ptiloris paradiseus",NA,NA,NA,"NA",NA,"Ptiloris","Paradisaeidae","Passeriformes","",""
"9470","Ptiloris magnificus",NA,NA,NA,"NA",NA,"Ptiloris","Paradisaeidae","Passeriformes","",""
"9471","Ptiloris intercedens",NA,NA,NA,"NA",NA,"Ptiloris","Paradisaeidae","Passeriformes","",""
"9472","Lophorina superba",NA,NA,NA,"NA",NA,"Lophorina","Paradisaeidae","Passeriformes","",""
"9473","Semioptera wallacii",NA,NA,NA,"NA",NA,"Semioptera","Paradisaeidae","Passeriformes","",""
"9474","Melampitta lugubris",NA,NA,NA,"NA",NA,"Melampitta","Melampittidae","Passeriformes","",""
"9475","Melampitta gigantea",NA,NA,NA,"NA",NA,"Melampitta","Melampittidae","Passeriformes","",""
"9476","Grallina bruijni",NA,NA,NA,"NA",NA,"Grallina","Monarchidae","Passeriformes","",""
"9477","Grallina cyanoleuca",NA,NA,NA,"NA",NA,"Grallina","Monarchidae","Passeriformes","",""
"9478","Monarcha browni",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9479","Monarcha loricatus",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9480","Monarcha menckei",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9481","Monarcha everetti",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9482","Monarcha leucurus",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9483","Monarcha richardsii",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9484","Monarcha castus",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9485","Monarcha godeffroyi",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9486","Monarcha takatsukasae",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9487","Monarcha sacerdotum",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9488","Monarcha infelix",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9489","Monarcha rubiensis",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9490","Monarcha mundus",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9491","Monarcha julianae",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9492","Monarcha boanensis",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9493","Monarcha guttula",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9494","Monarcha erythrostictus",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9495","Monarcha brehmii",NA,NA,NA,"NA",NA,"Monarcha","Monarchidae","Passeriformes","",""
"9496","Pomarea mendozae",NA,NA,NA,"NA",NA,"Pomarea","Monarchidae","Passeriformes","",""
"9497","Pomarea iphis",NA,NA,NA,"NA",NA,"Pomarea","Monarchidae","Passeriformes","",""
"9498","Pomarea whitneyi",NA,NA,NA,"NA",NA,"Pomarea","Monarchidae","Passeriformes","",""
"9499","Pomarea dimidiata",NA,NA,NA,"NA",NA,"Pomarea","Monarchidae","Passeriformes","",""
"9500","Pomarea nigra",NA,NA,NA,"NA",NA,"Pomarea","Monarchidae","Passeriformes","",""
"9501","Chasiempis sandwichensis",NA,NA,NA,"NA",NA,"Chasiempis","Monarchidae","Passeriformes","",""
"9502","Mayrornis versicolor",NA,NA,NA,"NA",NA,"Mayrornis","Monarchidae","Passeriformes","",""
"9503","Mayrornis schistaceus",NA,NA,NA,"NA",NA,"Mayrornis","Monarchidae","Passeriformes","",""
"9504","Metabolus rugensis",NA,NA,NA,"NA",NA,"Metabolus","Monarchidae","Passeriformes","",""
"9505","Eutrichomyias rowleyi",NA,NA,NA,"NA",NA,"Eutrichomyias","Monarchidae","Passeriformes","",""
"9506","Myiagra erythrops",NA,NA,NA,"NA",NA,"Myiagra","Monarchidae","Passeriformes","",""
"9507","Myiagra oceanica",NA,NA,NA,"NA",NA,"Myiagra","Monarchidae","Passeriformes","",""
"9508","Myiagra albiventris",NA,NA,NA,"NA",NA,"Myiagra","Monarchidae","Passeriformes","",""
"9509","Myiagra pluto",NA,NA,NA,"NA",NA,"Myiagra","Monarchidae","Passeriformes","",""
"9510","Myiagra atra",NA,NA,NA,"NA",NA,"Myiagra","Monarchidae","Passeriformes","",""
"9511","Lamprolia victoriae",NA,NA,NA,"NA",NA,"Lamprolia","Rhipiduridae","Passeriformes","",""
"9512","Chaetorhynchus papuensis",NA,NA,NA,"NA",NA,"Chaetorhynchus","Rhipiduridae","Passeriformes","",""
"9513","Struthidea cinerea",NA,NA,NA,"NA",NA,"Struthidea","Corcoracidae","Passeriformes","",""
"9514","Corcorax melanorhamphos",NA,NA,NA,"NA",NA,"Corcorax","Corcoracidae","Passeriformes","",""
"9515","Platylophus galericulatus",NA,NA,NA,"NA",NA,"Platylophus","Corvidae","Passeriformes","",""
"9516","Corvinella corvina",NA,NA,NA,"NA",NA,"Corvinella","Laniidae","Passeriformes","",""
"9517","Temnurus temnurus",NA,NA,NA,"NA",NA,"Temnurus","Corvidae","Passeriformes","",""
"9518","Platysmurus leucopterus",NA,NA,NA,"NA",NA,"Platysmurus","Corvidae","Passeriformes","",""
"9519","Gymnorhinus cyanocephalus",NA,NA,NA,"NA",NA,"Gymnorhinus","Corvidae","Passeriformes","",""
"9520","Cyanocitta cristata",NA,NA,NA,"NA",NA,"Cyanocitta","Corvidae","Passeriformes","",""
"9521","Cyanocitta stelleri",NA,NA,NA,"NA",NA,"Cyanocitta","Corvidae","Passeriformes","",""
"9522","Zavattariornis stresemanni",NA,NA,NA,"NA",NA,"Zavattariornis","Corvidae","Passeriformes","",""
"9523","Nucifraga columbiana",NA,NA,NA,"NA",NA,"Nucifraga","Corvidae","Passeriformes","",""
"9524","Nucifraga caryocatactes",NA,NA,NA,"NA",NA,"Nucifraga","Corvidae","Passeriformes","",""
"9525","Cyanopica cyanus",NA,NA,NA,"NA",NA,"Cyanopica","Corvidae","Passeriformes","",""
"9526","Dicrurus remifer",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9527","Dicrurus annectans",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9528","Dicrurus paradiseus",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9529","Dicrurus megarhynchus",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9530","Dicrurus bracteatus",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9531","Dicrurus hottentottus",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9532","Dicrurus balicassius",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9533","Dicrurus caerulescens",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9534","Dicrurus waldenii",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9535","Dicrurus forficatus",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9536","Dicrurus aldabranus",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9537","Dicrurus modestus",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9538","Dicrurus fuscipennis",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9539","Dicrurus macrocercus",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9540","Dicrurus adsimilis",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9541","Dicrurus leucophaeus",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9542","Dicrurus densus",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9543","Dicrurus ludwigii",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9544","Dicrurus andamanensis",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9545","Dicrurus atripennis",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9546","Dicrurus montanus",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9547","Dicrurus sumatranus",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9548","Dicrurus aeneus",NA,NA,NA,"NA",NA,"Dicrurus","Dicruridae","Passeriformes","",""
"9549","Erpornis zantholeuca",NA,NA,NA,"NA",NA,"Erpornis","Vireonidae","Passeriformes","",""
"9550","Pteruthius aenobarbus",NA,NA,NA,"NA",NA,"Pteruthius","Vireonidae","Passeriformes","",""
"9551","Pitohui incertus",NA,NA,NA,"NA",NA,"Pitohui","Oriolidae","Passeriformes","",""
"9552","Pachycephala nudigula",NA,NA,NA,"NA",NA,"Pachycephala","Pachycephalidae","Passeriformes","",""
"9553","Pachycephala flavifrons",NA,NA,NA,"NA",NA,"Pachycephala","Pachycephalidae","Passeriformes","",""
"9554","Pachycephala implicata",NA,NA,NA,"NA",NA,"Pachycephala","Pachycephalidae","Passeriformes","",""
"9555","Pachycephala monacha",NA,NA,NA,"NA",NA,"Pachycephala","Pachycephalidae","Passeriformes","",""
"9556","Pachycephala hypoxantha",NA,NA,NA,"NA",NA,"Pachycephala","Pachycephalidae","Passeriformes","",""
"9557","Pachycephala orpheus",NA,NA,NA,"NA",NA,"Pachycephala","Pachycephalidae","Passeriformes","",""
"9558","Pachycephala arctitorquis",NA,NA,NA,"NA",NA,"Pachycephala","Pachycephalidae","Passeriformes","",""
"9559","Pachycephala phaionota",NA,NA,NA,"NA",NA,"Pachycephala","Pachycephalidae","Passeriformes","",""
"9560","Pachycephala aurea",NA,NA,NA,"NA",NA,"Pachycephala","Pachycephalidae","Passeriformes","",""
"9561","Pachycephala jacquinoti",NA,NA,NA,"NA",NA,"Pachycephala","Pachycephalidae","Passeriformes","",""
"9562","Coracornis raveni",NA,NA,NA,"NA",NA,"Coracornis","Pachycephalidae","Passeriformes","",""
"9563","Pachycare flavogriseum",NA,NA,NA,"NA",NA,"Pachycare","Acanthizidae","Passeriformes","",""
"9564","Campephaga oriolina",NA,NA,NA,"NA",NA,"Campephaga","Campephagidae","Passeriformes","",""
"9565","Coracina fortis",NA,NA,NA,"NA",NA,"Coracina","Campephagidae","Passeriformes","",""
"9566","Coracina newtoni",NA,NA,NA,"NA",NA,"Coracina","Campephagidae","Passeriformes","",""
"9567","Coracina typica",NA,NA,NA,"NA",NA,"Coracina","Campephagidae","Passeriformes","",""
"9568","Coracina abbotti",NA,NA,NA,"NA",NA,"Coracina","Campephagidae","Passeriformes","",""
"9569","Coracina dispar",NA,NA,NA,"NA",NA,"Coracina","Campephagidae","Passeriformes","",""
